date,count-nombre
2020-10-03,43
2020-10-04,41
2020-10-05,47
2020-10-06,125
2020-10-07,96
2020-10-08,104
2020-10-09,88
2020-10-10,72
2020-10-11,58
2020-10-12,70
2020-10-13,88
2020-10-14,70
2020-10-15,93
2020-10-16,107
2020-10-17,77
2020-10-18,67
2020-10-19,107
2020-10-20,118
2020-10-21,114
2020-10-22,103
2020-10-23,81
2020-10-24,84
2020-10-25,77
2020-10-26,81
2020-10-27,78
2020-10-28,88
2020-10-29,63
2020-10-30,69
2020-10-31,106
2020-11-01,106
2020-11-02,85
2020-11-03,112
2020-11-04,94
2020-11-05,98
2020-11-06,98
2020-11-07,102
2020-11-08,95
2020-11-09,104
2020-11-10,157
2020-11-11,160
2020-11-12,147
2020-11-13,161
2020-11-14,129
2020-11-15,132
2020-11-16,132
2020-11-17,119
2020-11-18,139
2020-11-19,128
2020-11-20,150
2020-11-21,136
2020-11-22,137
2020-11-23,137
2020-11-24,131
2020-11-25,140
2020-11-26,163
2020-11-27,143
2020-11-28,143
2020-11-29,121
2020-11-30,158
2020-12-01,146
2020-12-02,141
2020-12-03,130
2020-12-04,158
2020-12-05,157
2020-12-06,143
2020-12-07,137
2020-12-08,113
2020-12-09,178
2020-12-10,162
2020-12-11,131
2020-12-12,144
2020-12-13,142
2020-12-14,151
2020-12-15,149
2020-12-16,162
2020-12-17,184
2020-12-18,187
2020-12-19,185
2020-12-20,188
2020-12-21,181
2020-12-22,206
2020-12-23,186
2020-12-24,177
2020-12-25,172
2020-12-26,196
2020-12-27,213
2020-12-28,202
2020-12-29,285
2020-12-30,293
2020-12-31,257
2021-01-01,257
2021-01-02,224
2021-01-03,271
2021-01-04,264
2021-01-05,254
2021-01-06,261
2021-01-07,257
2021-01-08,246
2021-01-09,221
2021-01-10,184
2021-01-11,197
2021-01-12,188
2021-01-13,176
2021-01-14,203
2021-01-15,173
2021-01-16,200
2021-01-17,181
2021-01-18,174
2021-01-19,164
2021-01-20,169
2021-01-21,155
2021-01-22,154
2021-01-23,122
2021-01-24,109
2021-01-25,109
2021-01-26,114
2021-01-27,129
2021-01-28,125
2021-01-29,135
2021-01-30,89
2021-01-31,105
2021-02-01,98
2021-02-02,93
2021-02-03,97
2021-02-04,102
2021-02-05,89
2021-02-06,82
2021-02-07,85
2021-02-08,78
2021-02-09,109
2021-02-10,74
2021-02-11,90
2021-02-12,113
2021-02-13,95
2021-02-14,58
2021-02-15,74
2021-02-16,81
2021-02-17,82
2021-02-18,94
2021-02-19,94
2021-02-20,69
2021-02-21,68
2021-02-22,86
2021-02-23,72
2021-02-24,86
2021-02-25,101
2021-02-26,86
2021-02-27,68
2021-02-28,63
2021-03-01,72
2021-03-02,90
2021-03-03,84
2021-03-04,88
2021-03-05,97
2021-03-06,66
2021-03-07,57
2021-03-08,70
2021-03-09,105
2021-03-10,88
2021-03-11,76
2021-03-12,110
2021-03-13,114
2021-03-14,83
2021-03-15,81
2021-03-16,109
2021-03-17,121
2021-03-18,116
2021-03-19,98
2021-03-20,121
2021-03-21,99
2021-03-22,142
2021-03-23,118
2021-03-24,140
2021-03-25,115
2021-03-26,140
2021-03-27,138
2021-03-28,140
2021-03-29,169
2021-03-30,168
2021-03-31,178
2021-04-01,187
2021-04-02,208
2021-04-03,217
2021-04-04,200
2021-04-05,218
2021-04-06,202
2021-04-07,241
2021-04-08,262
2021-04-09,238
2021-04-10,286
2021-04-11,257
2021-04-12,251
2021-04-13,269
2021-04-14,279
2021-04-15,244
2021-04-16,218
2021-04-17,237
2021-04-18,216
2021-04-19,195
2021-04-20,185
2021-04-21,217
2021-04-22,227
2021-04-23,219
2021-04-24,201
2021-04-25,166
2021-04-26,173
2021-04-27,185
2021-04-28,175
2021-04-29,170
2021-04-30,152
2021-05-01,178
2021-05-02,160
2021-05-03,130
2021-05-04,116
2021-05-05,155
2021-05-06,152
2021-05-07,148
2021-05-08,138
2021-05-09,129
2021-05-10,111
2021-05-11,126
2021-05-12,118
2021-05-13,134
2021-05-14,131
2021-05-15,105
2021-05-16,69
2021-05-17,98
2021-05-18,94
2021-05-19,104
2021-05-20,77
2021-05-21,76
2021-05-22,92
2021-05-23,93
2021-05-24,78
2021-05-25,45
2021-05-26,63
2021-05-27,59
2021-05-28,50
2021-05-29,46
2021-05-30,35
2021-05-31,39
2021-06-01,44
2021-06-02,30
2021-06-03,36
2021-06-04,27
2021-06-05,20
2021-06-06,25
2021-06-07,22
2021-06-08,26
2021-06-09,31
2021-06-10,27
2021-06-11,<20
2021-06-12,20
2021-06-13,<20
2021-06-14,<20
2021-06-15,<20
2021-06-16,<20
2021-06-17,<20
2021-06-18,<20
2021-06-19,<20
2021-06-20,<20
2021-06-21,<20
2021-06-22,<20
2021-06-23,<20
2021-06-24,<20
2021-06-25,<20
2021-06-26,<20
2021-06-27,<20
2021-06-28,<20
2021-06-29,<20
2021-06-30,<20
2021-07-01,<20
2021-07-02,<20
2021-07-03,<20
2021-07-04,<20
2021-07-05,<20
2021-07-06,<20
2021-07-07,<20
2021-07-08,<20
2021-07-09,<20
2021-07-10,<20
2021-07-11,<20
2021-07-12,<20
2021-07-13,<20
2021-07-14,<20
2021-07-15,<20
2021-07-16,<20
2021-07-17,<20
2021-07-18,<20
2021-07-19,<20
2021-07-20,<20
2021-07-21,<20
2021-07-22,<20
2021-07-23,<20
2021-07-24,<20
2021-07-25,<20
2021-07-26,<20
2021-07-27,<20
2021-07-28,<20
2021-07-29,<20
