date,os-se,app_version-version_appli,count-nombre
2021-03-09,android,1.2.1,50
2021-03-09,android,1.2.2,1680
2021-03-09,android,1.2.3,93
2021-03-09,android,1.2.4,<20
2021-03-09,android,1.2.5,<20
2021-03-09,android,1.2.6,<20
2021-03-09,android,1.2.7,<20
2021-03-09,android,1.2.9,<20
2021-03-09,android,1.4.4,<20
2021-03-09,android,1.5.3,<20
2021-03-09,ios,1.2.0,37
2021-03-09,ios,1.2.1,50
2021-03-09,ios,1.2.2,2597
2021-03-09,ios,1.2.3,<20
2021-03-10,android,1.2.0,30
2021-03-10,android,1.2.1,34
2021-03-10,android,1.2.2,1729
2021-03-10,android,1.2.3,<20
2021-03-10,android,1.2.4,<20
2021-03-10,android,1.2.6,<20
2021-03-10,android,1.2.7,<20
2021-03-10,android,1.2.8,<20
2021-03-10,android,1.2.9,<20
2021-03-10,android,1.4.3,<20
2021-03-10,android,1.4.4,<20
2021-03-10,android,1.4.6,<20
2021-03-10,ios,1.2.0,32
2021-03-10,ios,1.2.1,43
2021-03-10,ios,1.2.2,2661
2021-03-10,ios,1.2.3,<20
2021-03-11,android,1.2.0,32
2021-03-11,android,1.2.1,28
2021-03-11,android,1.2.2,1704
2021-03-11,android,1.2.3,<20
2021-03-11,android,1.2.4,<20
2021-03-11,android,1.2.5,<20
2021-03-11,android,1.2.7,<20
2021-03-11,android,1.2.8,<20
2021-03-11,android,1.2.9,<20
2021-03-11,ios,1.2.0,31
2021-03-11,ios,1.2.1,29
2021-03-11,ios,1.2.2,2656
2021-03-11,ios,1.2.3,<20
2021-03-11,ios,1.2.4,<20
2021-03-11,ios,1.2.7,<20
2021-03-11,ios,1.2.8,<20
2021-03-11,ios,1.4.5,<20
2021-03-11,ios,1.4.6,<20
2021-03-12,android,1.2.0,21
2021-03-12,android,1.2.1,25
2021-03-12,android,1.2.2,1170
2021-03-12,android,1.2.3,773
2021-03-12,android,1.2.4,<20
2021-03-12,android,1.2.5,<20
2021-03-12,android,1.2.6,<20
2021-03-12,android,1.2.7,<20
2021-03-12,android,1.2.8,<20
2021-03-12,android,1.2.9,<20
2021-03-12,android,1.5.3,<20
2021-03-12,ios,1.2.0,25
2021-03-12,ios,1.2.1,33
2021-03-12,ios,1.2.2,1781
2021-03-12,ios,1.2.3,1008
2021-03-13,android,1.2.0,28
2021-03-13,android,1.2.1,29
2021-03-13,android,1.2.2,393
2021-03-13,android,1.2.3,1495
2021-03-13,android,1.2.4,<20
2021-03-13,android,1.2.5,<20
2021-03-13,android,1.2.6,<20
2021-03-13,android,1.2.7,<20
2021-03-13,android,1.2.8,<20
2021-03-13,android,1.2.9,<20
2021-03-13,ios,1.2.0,22
2021-03-13,ios,1.2.1,<20
2021-03-13,ios,1.2.2,518
2021-03-13,ios,1.2.3,2221
2021-03-13,ios,1.5.4,<20
2021-03-14,android,1.2.0,27
2021-03-14,android,1.2.1,21
2021-03-14,android,1.2.2,175
2021-03-14,android,1.2.3,1851
2021-03-14,android,1.2.4,<20
2021-03-14,android,1.2.6,<20
2021-03-14,android,1.2.7,<20
2021-03-14,android,1.2.8,<20
2021-03-14,android,1.2.9,<20
2021-03-14,ios,1.2.0,24
2021-03-14,ios,1.2.1,25
2021-03-14,ios,1.2.2,180
2021-03-14,ios,1.2.3,2416
2021-03-14,ios,1.5.4,<20
2021-03-15,android,1.2.0,25
2021-03-15,android,1.2.1,<20
2021-03-15,android,1.2.2,94
2021-03-15,android,1.2.3,1948
2021-03-15,android,1.2.4,<20
2021-03-15,android,1.2.5,<20
2021-03-15,android,1.2.6,<20
2021-03-15,android,1.2.7,<20
2021-03-15,android,1.2.8,<20
2021-03-15,android,1.2.9,<20
2021-03-15,android,1.5.3,<20
2021-03-15,ios,1.2.0,30
2021-03-15,ios,1.2.1,20
2021-03-15,ios,1.2.2,90
2021-03-15,ios,1.2.3,2506
2021-03-15,ios,1.2.4,<20
2021-03-16,android,1.2.0,<20
2021-03-16,android,1.2.1,<20
2021-03-16,android,1.2.2,61
2021-03-16,android,1.2.3,2039
2021-03-16,android,1.2.4,<20
2021-03-16,android,1.2.5,<20
2021-03-16,android,1.2.6,<20
2021-03-16,android,1.2.7,<20
2021-03-16,android,1.2.8,<20
2021-03-16,android,1.2.9,<20
2021-03-16,android,1.4.2,<20
2021-03-16,android,1.4.4,<20
2021-03-16,ios,1.2.0,<20
2021-03-16,ios,1.2.1,30
2021-03-16,ios,1.2.2,64
2021-03-16,ios,1.2.3,2592
2021-03-17,android,1.2.0,20
2021-03-17,android,1.2.1,21
2021-03-17,android,1.2.2,53
2021-03-17,android,1.2.3,2474
2021-03-17,android,1.2.4,<20
2021-03-17,android,1.2.5,<20
2021-03-17,android,1.2.6,<20
2021-03-17,android,1.2.7,<20
2021-03-17,android,1.2.8,<20
2021-03-17,android,1.2.9,<20
2021-03-17,android,1.4.2,<20
2021-03-17,android,1.4.6,<20
2021-03-17,ios,1.2.0,21
2021-03-17,ios,1.2.1,<20
2021-03-17,ios,1.2.2,64
2021-03-17,ios,1.2.3,3276
2021-03-17,ios,1.4.0,<20
2021-03-18,android,1.2.0,24
2021-03-18,android,1.2.1,20
2021-03-18,android,1.2.2,24
2021-03-18,android,1.2.3,2331
2021-03-18,android,1.2.4,<20
2021-03-18,android,1.2.6,<20
2021-03-18,android,1.2.7,<20
2021-03-18,android,1.2.8,<20
2021-03-18,android,1.2.9,<20
2021-03-18,android,1.4.2,<20
2021-03-18,android,1.5.3,<20
2021-03-18,ios,1.2.0,27
2021-03-18,ios,1.2.1,21
2021-03-18,ios,1.2.2,38
2021-03-18,ios,1.2.3,3130
2021-03-18,ios,1.2.4,<20
2021-03-18,ios,1.5.3,<20
2021-03-19,android,1.2.0,<20
2021-03-19,android,1.2.1,<20
2021-03-19,android,1.2.2,32
2021-03-19,android,1.2.3,2107
2021-03-19,android,1.2.4,<20
2021-03-19,android,1.2.5,<20
2021-03-19,android,1.2.6,<20
2021-03-19,android,1.2.7,<20
2021-03-19,android,1.2.8,<20
2021-03-19,android,1.2.9,<20
2021-03-19,ios,1.2.0,<20
2021-03-19,ios,1.2.1,<20
2021-03-19,ios,1.2.2,35
2021-03-19,ios,1.2.3,2659
2021-03-19,ios,1.2.8,<20
2021-03-20,android,1.2.0,<20
2021-03-20,android,1.2.1,<20
2021-03-20,android,1.2.2,<20
2021-03-20,android,1.2.3,1986
2021-03-20,android,1.2.4,<20
2021-03-20,android,1.2.5,<20
2021-03-20,android,1.2.6,<20
2021-03-20,android,1.2.7,<20
2021-03-20,android,1.2.8,<20
2021-03-20,android,1.2.9,<20
2021-03-20,android,1.4.4,<20
2021-03-20,android,1.4.6,<20
2021-03-20,android,1.5.3,<20
2021-03-20,ios,1.2.0,<20
2021-03-20,ios,1.2.1,<20
2021-03-20,ios,1.2.2,28
2021-03-20,ios,1.2.3,2785
2021-03-20,ios,1.2.4,<20
2021-03-21,android,1.2.0,<20
2021-03-21,android,1.2.1,<20
2021-03-21,android,1.2.2,<20
2021-03-21,android,1.2.3,1793
2021-03-21,android,1.2.4,<20
2021-03-21,android,1.2.5,<20
2021-03-21,android,1.2.6,<20
2021-03-21,android,1.2.7,<20
2021-03-21,android,1.2.8,<20
2021-03-21,android,1.2.9,<20
2021-03-21,android,1.4.2,<20
2021-03-21,ios,1.2.0,20
2021-03-21,ios,1.2.1,<20
2021-03-21,ios,1.2.2,26
2021-03-21,ios,1.2.3,2544
2021-03-21,ios,1.4.6,<20
2021-03-22,android,1.2.0,21
2021-03-22,android,1.2.1,<20
2021-03-22,android,1.2.2,<20
2021-03-22,android,1.2.3,1912
2021-03-22,android,1.2.4,<20
2021-03-22,android,1.2.6,<20
2021-03-22,android,1.2.7,<20
2021-03-22,android,1.2.9,<20
2021-03-22,android,1.4.2,<20
2021-03-22,android,1.4.3,<20
2021-03-22,android,1.5.3,<20
2021-03-22,ios,1.2.0,<20
2021-03-22,ios,1.2.1,<20
2021-03-22,ios,1.2.2,27
2021-03-22,ios,1.2.3,2588
2021-03-23,android,1.2.0,<20
2021-03-23,android,1.2.1,<20
2021-03-23,android,1.2.2,<20
2021-03-23,android,1.2.3,3251
2021-03-23,android,1.2.4,<20
2021-03-23,android,1.2.5,<20
2021-03-23,android,1.2.6,<20
2021-03-23,android,1.2.7,<20
2021-03-23,android,1.2.8,<20
2021-03-23,android,1.2.9,<20
2021-03-23,android,1.4.4,<20
2021-03-23,android,1.4.6,<20
2021-03-23,android,1.5.3,<20
2021-03-23,ios,1.2.0,24
2021-03-23,ios,1.2.1,<20
2021-03-23,ios,1.2.2,20
2021-03-23,ios,1.2.3,2546
2021-03-23,ios,1.2.7,<20
2021-03-24,android,1.2.0,<20
2021-03-24,android,1.2.1,<20
2021-03-24,android,1.2.2,<20
2021-03-24,android,1.2.3,2491
2021-03-24,android,1.2.4,<20
2021-03-24,android,1.2.5,<20
2021-03-24,android,1.2.6,<20
2021-03-24,android,1.2.7,<20
2021-03-24,android,1.2.8,<20
2021-03-24,android,1.2.9,<20
2021-03-24,android,1.4.3,<20
2021-03-24,android,1.5.3,<20
2021-03-24,ios,1.2.0,21
2021-03-24,ios,1.2.1,<20
2021-03-24,ios,1.2.2,20
2021-03-24,ios,1.2.3,2624
2021-03-24,ios,1.2.4,<20
2021-03-24,ios,1.5.4,<20
2021-03-25,android,1.2.0,<20
2021-03-25,android,1.2.1,<20
2021-03-25,android,1.2.2,<20
2021-03-25,android,1.2.3,2180
2021-03-25,android,1.2.4,107
2021-03-25,android,1.2.6,<20
2021-03-25,android,1.2.7,<20
2021-03-25,android,1.2.8,<20
2021-03-25,android,1.2.9,<20
2021-03-25,android,1.4.5,<20
2021-03-25,android,1.5.3,<20
2021-03-25,ios,1.2.0,<20
2021-03-25,ios,1.2.1,<20
2021-03-25,ios,1.2.2,23
2021-03-25,ios,1.2.3,2566
2021-03-25,ios,1.2.4,<20
2021-03-25,ios,1.2.7,<20
2021-03-26,android,1.2.0,<20
2021-03-26,android,1.2.1,<20
2021-03-26,android,1.2.2,<20
2021-03-26,android,1.2.3,1384
2021-03-26,android,1.2.4,758
2021-03-26,android,1.2.5,<20
2021-03-26,android,1.2.6,<20
2021-03-26,android,1.2.7,<20
2021-03-26,android,1.2.8,<20
2021-03-26,android,1.2.9,<20
2021-03-26,android,1.4.2,<20
2021-03-26,android,1.5.3,<20
2021-03-26,ios,1.2.0,<20
2021-03-26,ios,1.2.1,<20
2021-03-26,ios,1.2.2,<20
2021-03-26,ios,1.2.3,1853
2021-03-26,ios,1.2.4,893
2021-03-27,android,1.2.0,<20
2021-03-27,android,1.2.1,<20
2021-03-27,android,1.2.2,<20
2021-03-27,android,1.2.3,445
2021-03-27,android,1.2.4,1605
2021-03-27,android,1.2.5,<20
2021-03-27,android,1.2.6,<20
2021-03-27,android,1.2.7,<20
2021-03-27,android,1.2.8,<20
2021-03-27,android,1.2.9,<20
2021-03-27,android,1.4.2,<20
2021-03-27,android,1.4.3,<20
2021-03-27,android,1.4.4,<20
2021-03-27,android,1.4.5,<20
2021-03-27,ios,1.2.0,<20
2021-03-27,ios,1.2.1,<20
2021-03-27,ios,1.2.2,25
2021-03-27,ios,1.2.3,528
2021-03-27,ios,1.2.4,2221
2021-03-27,ios,1.5.4,<20
2021-03-28,android,1.2.0,20
2021-03-28,android,1.2.1,<20
2021-03-28,android,1.2.2,<20
2021-03-28,android,1.2.3,206
2021-03-28,android,1.2.4,1707
2021-03-28,android,1.2.5,<20
2021-03-28,android,1.2.6,<20
2021-03-28,android,1.2.7,<20
2021-03-28,android,1.2.8,<20
2021-03-28,android,1.2.9,<20
2021-03-28,android,1.4.2,<20
2021-03-28,android,1.4.3,<20
2021-03-28,android,1.4.4,<20
2021-03-28,android,1.4.6,<20
2021-03-28,ios,1.2.0,<20
2021-03-28,ios,1.2.1,<20
2021-03-28,ios,1.2.2,<20
2021-03-28,ios,1.2.3,166
2021-03-28,ios,1.2.4,2612
2021-03-28,ios,1.4.5,<20
2021-03-29,android,1.2.0,<20
2021-03-29,android,1.2.1,<20
2021-03-29,android,1.2.2,<20
2021-03-29,android,1.2.3,136
2021-03-29,android,1.2.4,1922
2021-03-29,android,1.2.5,<20
2021-03-29,android,1.2.6,<20
2021-03-29,android,1.2.7,<20
2021-03-29,android,1.2.8,<20
2021-03-29,android,1.2.9,<20
2021-03-29,android,1.4.5,<20
2021-03-29,android,1.4.6,<20
2021-03-29,ios,1.2.0,<20
2021-03-29,ios,1.2.1,<20
2021-03-29,ios,1.2.2,<20
2021-03-29,ios,1.2.3,99
2021-03-29,ios,1.2.4,2716
2021-03-30,android,1.2.0,<20
2021-03-30,android,1.2.1,<20
2021-03-30,android,1.2.2,<20
2021-03-30,android,1.2.3,85
2021-03-30,android,1.2.4,2109
2021-03-30,android,1.2.5,<20
2021-03-30,android,1.2.6,<20
2021-03-30,android,1.2.7,<20
2021-03-30,android,1.2.8,<20
2021-03-30,android,1.2.9,<20
2021-03-30,ios,1.2.0,<20
2021-03-30,ios,1.2.1,<20
2021-03-30,ios,1.2.2,<20
2021-03-30,ios,1.2.3,86
2021-03-30,ios,1.2.4,2751
2021-03-31,android,1.2.0,<20
2021-03-31,android,1.2.1,<20
2021-03-31,android,1.2.2,<20
2021-03-31,android,1.2.3,71
2021-03-31,android,1.2.4,1927
2021-03-31,android,1.2.5,197
2021-03-31,android,1.2.6,<20
2021-03-31,android,1.2.7,<20
2021-03-31,android,1.2.8,<20
2021-03-31,android,1.2.9,<20
2021-03-31,android,1.4.2,<20
2021-03-31,android,1.4.3,<20
2021-03-31,android,1.5.3,<20
2021-03-31,ios,1.2.0,<20
2021-03-31,ios,1.2.1,<20
2021-03-31,ios,1.2.2,<20
2021-03-31,ios,1.2.3,72
2021-03-31,ios,1.2.4,3007
2021-03-31,ios,1.4.6,<20
2021-04-01,android,1.2.0,<20
2021-04-01,android,1.2.1,<20
2021-04-01,android,1.2.2,<20
2021-04-01,android,1.2.3,35
2021-04-01,android,1.2.4,1853
2021-04-01,android,1.2.5,380
2021-04-01,android,1.2.6,<20
2021-04-01,android,1.2.7,<20
2021-04-01,android,1.2.8,<20
2021-04-01,android,1.2.9,<20
2021-04-01,android,1.4.2,<20
2021-04-01,android,1.4.3,<20
2021-04-01,android,1.4.6,<20
2021-04-01,ios,1.2.0,<20
2021-04-01,ios,1.2.1,<20
2021-04-01,ios,1.2.2,<20
2021-04-01,ios,1.2.3,53
2021-04-01,ios,1.2.4,3426
2021-04-02,android,1.2.0,<20
2021-04-02,android,1.2.1,<20
2021-04-02,android,1.2.2,<20
2021-04-02,android,1.2.3,39
2021-04-02,android,1.2.4,1693
2021-04-02,android,1.2.5,394
2021-04-02,android,1.2.6,<20
2021-04-02,android,1.2.7,<20
2021-04-02,android,1.2.8,<20
2021-04-02,android,1.2.9,<20
2021-04-02,android,1.4.2,<20
2021-04-02,android,1.4.4,<20
2021-04-02,android,1.5.3,<20
2021-04-02,ios,1.2.0,<20
2021-04-02,ios,1.2.1,<20
2021-04-02,ios,1.2.2,<20
2021-04-02,ios,1.2.3,56
2021-04-02,ios,1.2.4,3085
2021-04-02,ios,1.4.6,<20
2021-04-03,android,1.2.0,<20
2021-04-03,android,1.2.1,<20
2021-04-03,android,1.2.2,<20
2021-04-03,android,1.2.3,27
2021-04-03,android,1.2.4,1605
2021-04-03,android,1.2.5,401
2021-04-03,android,1.2.6,<20
2021-04-03,android,1.2.7,<20
2021-04-03,android,1.2.8,<20
2021-04-03,android,1.2.9,<20
2021-04-03,android,1.4.4,<20
2021-04-03,ios,1.2.0,<20
2021-04-03,ios,1.2.1,<20
2021-04-03,ios,1.2.2,<20
2021-04-03,ios,1.2.3,53
2021-04-03,ios,1.2.4,2729
2021-04-03,ios,1.2.6,<20
2021-04-03,ios,1.2.9,<20
2021-04-03,ios,1.4.1,<20
2021-04-04,android,1.2.0,<20
2021-04-04,android,1.2.1,<20
2021-04-04,android,1.2.2,<20
2021-04-04,android,1.2.3,41
2021-04-04,android,1.2.4,1427
2021-04-04,android,1.2.5,383
2021-04-04,android,1.2.6,<20
2021-04-04,android,1.2.7,<20
2021-04-04,android,1.2.8,<20
2021-04-04,android,1.2.9,<20
2021-04-04,android,1.4.3,<20
2021-04-04,android,1.5.3,<20
2021-04-04,ios,1.2.0,<20
2021-04-04,ios,1.2.1,<20
2021-04-04,ios,1.2.2,<20
2021-04-04,ios,1.2.3,57
2021-04-04,ios,1.2.4,2872
2021-04-04,ios,1.2.8,<20
2021-04-05,android,1.2.0,<20
2021-04-05,android,1.2.1,<20
2021-04-05,android,1.2.2,<20
2021-04-05,android,1.2.3,38
2021-04-05,android,1.2.4,1633
2021-04-05,android,1.2.5,427
2021-04-05,android,1.2.6,<20
2021-04-05,android,1.2.7,<20
2021-04-05,android,1.2.8,<20
2021-04-05,android,1.2.9,<20
2021-04-05,android,1.4.2,<20
2021-04-05,android,1.4.3,<20
2021-04-05,android,1.4.4,<20
2021-04-05,ios,1.2.0,<20
2021-04-05,ios,1.2.1,<20
2021-04-05,ios,1.2.2,<20
2021-04-05,ios,1.2.3,37
2021-04-05,ios,1.2.4,3111
2021-04-05,ios,1.2.6,<20
2021-04-05,ios,1.2.7,<20
2021-04-05,ios,1.5.3,<20
2021-04-06,android,1.2.0,<20
2021-04-06,android,1.2.1,<20
2021-04-06,android,1.2.2,<20
2021-04-06,android,1.2.3,31
2021-04-06,android,1.2.4,1090
2021-04-06,android,1.2.5,1081
2021-04-06,android,1.2.6,100
2021-04-06,android,1.2.7,<20
2021-04-06,android,1.2.8,<20
2021-04-06,android,1.2.9,<20
2021-04-06,android,1.4.3,<20
2021-04-06,android,1.4.6,<20
2021-04-06,android,1.5.3,<20
2021-04-06,ios,1.2.0,<20
2021-04-06,ios,1.2.1,<20
2021-04-06,ios,1.2.2,<20
2021-04-06,ios,1.2.3,31
2021-04-06,ios,1.2.4,3333
2021-04-06,ios,1.2.6,<20
2021-04-06,ios,1.5.4,<20
2021-04-07,android,1.2.0,<20
2021-04-07,android,1.2.1,<20
2021-04-07,android,1.2.2,<20
2021-04-07,android,1.2.3,31
2021-04-07,android,1.2.4,347
2021-04-07,android,1.2.5,1087
2021-04-07,android,1.2.6,853
2021-04-07,android,1.2.7,<20
2021-04-07,android,1.2.8,<20
2021-04-07,android,1.2.9,<20
2021-04-07,android,1.4.2,<20
2021-04-07,android,1.4.3,<20
2021-04-07,android,1.5.3,<20
2021-04-07,ios,1.2.0,<20
2021-04-07,ios,1.2.1,<20
2021-04-07,ios,1.2.2,<20
2021-04-07,ios,1.2.3,33
2021-04-07,ios,1.2.4,2265
2021-04-07,ios,1.2.6,1152
2021-04-07,ios,1.2.8,<20
2021-04-08,android,1.2.0,<20
2021-04-08,android,1.2.1,<20
2021-04-08,android,1.2.2,<20
2021-04-08,android,1.2.3,29
2021-04-08,android,1.2.4,176
2021-04-08,android,1.2.5,297
2021-04-08,android,1.2.6,1964
2021-04-08,android,1.2.7,90
2021-04-08,android,1.2.8,<20
2021-04-08,android,1.2.9,<20
2021-04-08,android,1.4.2,<20
2021-04-08,android,1.4.3,<20
2021-04-08,android,1.4.6,<20
2021-04-08,android,1.5.3,<20
2021-04-08,ios,1.2.0,<20
2021-04-08,ios,1.2.1,<20
2021-04-08,ios,1.2.2,<20
2021-04-08,ios,1.2.3,31
2021-04-08,ios,1.2.4,709
2021-04-08,ios,1.2.6,2864
2021-04-08,ios,1.2.7,<20
2021-04-09,android,1.2.0,<20
2021-04-09,android,1.2.1,<20
2021-04-09,android,1.2.2,<20
2021-04-09,android,1.2.3,29
2021-04-09,android,1.2.4,88
2021-04-09,android,1.2.5,83
2021-04-09,android,1.2.6,1552
2021-04-09,android,1.2.7,<20
2021-04-09,android,1.2.8,<20
2021-04-09,android,1.2.9,<20
2021-04-09,android,1.4.3,<20
2021-04-09,android,1.5.3,<20
2021-04-09,ios,1.2.0,<20
2021-04-09,ios,1.2.1,<20
2021-04-09,ios,1.2.2,<20
2021-04-09,ios,1.2.3,23
2021-04-09,ios,1.2.4,185
2021-04-09,ios,1.2.6,2905
2021-04-09,ios,1.2.7,<20
2021-04-09,ios,1.2.8,<20
2021-04-09,ios,1.4.6,<20
2021-04-09,ios,1.5.4,<20
2021-04-10,android,1.2.0,<20
2021-04-10,android,1.2.1,<20
2021-04-10,android,1.2.3,<20
2021-04-10,android,1.2.4,46
2021-04-10,android,1.2.5,29
2021-04-10,android,1.2.6,1511
2021-04-10,android,1.2.7,<20
2021-04-10,android,1.2.8,<20
2021-04-10,android,1.2.9,<20
2021-04-10,android,1.5.3,<20
2021-04-10,ios,1.2.0,<20
2021-04-10,ios,1.2.1,<20
2021-04-10,ios,1.2.2,<20
2021-04-10,ios,1.2.3,42
2021-04-10,ios,1.2.4,91
2021-04-10,ios,1.2.6,2976
2021-04-11,android,1.2.0,<20
2021-04-11,android,1.2.1,<20
2021-04-11,android,1.2.2,<20
2021-04-11,android,1.2.3,28
2021-04-11,android,1.2.4,39
2021-04-11,android,1.2.5,27
2021-04-11,android,1.2.6,2258
2021-04-11,android,1.2.7,<20
2021-04-11,android,1.2.8,<20
2021-04-11,android,1.2.9,<20
2021-04-11,android,1.5.3,<20
2021-04-11,ios,1.2.0,<20
2021-04-11,ios,1.2.1,<20
2021-04-11,ios,1.2.2,<20
2021-04-11,ios,1.2.3,36
2021-04-11,ios,1.2.4,85
2021-04-11,ios,1.2.6,3847
2021-04-11,ios,1.4.5,<20
2021-04-12,android,1.2.0,<20
2021-04-12,android,1.2.1,<20
2021-04-12,android,1.2.2,<20
2021-04-12,android,1.2.3,20
2021-04-12,android,1.2.4,47
2021-04-12,android,1.2.5,21
2021-04-12,android,1.2.6,1514
2021-04-12,android,1.2.7,629
2021-04-12,android,1.2.8,<20
2021-04-12,android,1.2.9,<20
2021-04-12,android,1.4.2,<20
2021-04-12,android,1.4.5,<20
2021-04-12,android,1.5.3,<20
2021-04-12,ios,1.2.0,<20
2021-04-12,ios,1.2.1,<20
2021-04-12,ios,1.2.2,<20
2021-04-12,ios,1.2.3,25
2021-04-12,ios,1.2.4,89
2021-04-12,ios,1.2.6,2782
2021-04-12,ios,1.2.7,1034
2021-04-12,ios,1.5.3,<20
2021-04-13,android,1.2.0,<20
